mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__solver,param_classifier__penalty,param_classifier__max_iter,param_classifier__class_weight,param_classifier__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.04937930107116699,0.0069377873128320935,0.002299213409423828,3.2146252076640716e-05,liblinear,l1,1000,balanced,5.0,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l1', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 5.0}",0.9724581445201206,0.9776363986890303,0.9943873036938731,0.9802934777319774,0.9775224775224776,0.9804595604314958,0.007411193840011893,1
0.07046289443969726,0.0063968652582415695,0.0020972251892089843,9.970374219423121e-05,liblinear,l2,1000,balanced,0.1,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.1}",0.9643847633186005,0.9747921768824808,0.9915973922941603,0.9832070986289252,0.9858677218767665,0.9799698306001867,0.009488599864463204,2
5.3987555503845215,0.02018112518817208,0.001779317855834961,6.895401657574789e-05,saga,l1,1000,balanced,5.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 5.0}",0.9670668397144712,0.9720454983612878,0.9888181993445151,0.9887612387612388,0.9775224775224776,0.9788428507407982,0.008769308082041197,3
2.917688989639282,0.200357744083011,0.001775360107421875,3.7674843216328086e-05,saga,l2,1000,balanced,0.1,"{'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.1}",0.9670668397144712,0.9719365184693651,0.9915973922941603,0.9803704344815649,0.9830751657658661,0.9788092701450856,0.008594074186862515,4
0.09854540824890137,0.00937083928830206,0.0020417690277099608,7.385519536222509e-05,liblinear,l2,1000,,1.0,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__class_weight': None, 'classifier__C': 1.0}",0.9697579143389199,0.969190438411921,0.9915973922941603,0.9803704344815649,0.9830751657658661,0.9787982690584865,0.008468996733424296,5
2.8640769958496093,0.0025625210230699517,0.0017261981964111328,3.4700970342727166e-05,saga,l1,500,,50.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 500, 'classifier__class_weight': None, 'classifier__C': 50.0}",0.9697579143389199,0.969190438411921,0.9915973922941603,0.9830751657658661,0.9802148106274731,0.9787671442876681,0.00846344575803624,6
1.8268877506256103,0.0014026772660835124,0.001779794692993164,9.090597468804934e-05,saga,l2,500,balanced,5.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 500, 'classifier__class_weight': 'balanced', 'classifier__C': 5.0}",0.9670668397144712,0.969190438411921,0.9888181993445151,0.9859239126656981,0.9802934777319774,0.9782585735737165,0.008739450060918634,7
0.04658346176147461,0.0053053146284084765,0.0022866249084472655,6.563718475460606e-05,liblinear,l1,1000,,1.0,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l1', 'classifier__max_iter': 1000, 'classifier__class_weight': None, 'classifier__C': 1.0}",0.9697579143389199,0.9776363986890303,0.9887746073877461,0.9802934777319774,0.9746630427982567,0.9782250881891862,0.006329270832043491,8
1.8279875755310058,0.002267862918156549,0.0017200469970703124,7.7671138050875e-05,saga,l2,500,,100.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 500, 'classifier__class_weight': None, 'classifier__C': 100.0}",0.9697579143389199,0.969190438411921,0.9915973922941603,0.9830751657658661,0.9773426573426574,0.978192713630705,0.008443140918199981,9
4.8858949661254885,0.010630205676316621,0.0017416954040527343,2.9625137042558117e-05,saga,l1,1000,balanced,0.1,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.1}",0.9670668397144712,0.9748891866817855,0.9887746073877461,0.9830751657658661,0.9744585134784771,0.9776528626056692,0.007523300208955546,10
